temporada,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,idade_tecnico_mandante,idade_tecnico_visitante,data_inicio_tecnico_mandante,data_inicio_tecnico_visitante,data_final_tecnico_mandante,data_final_tecnico_visitante,proporcao_sucesso_mandante,proporcao_sucesso_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,valor_medio_equipe_titular_mandante,valor_medio_equipe_titular_visitante,convocacao_selecao_principal_mandante,convocacao_selecao_principal_visitante,selecao_juniores_mandante,selecao_juniores_visitante,estrangeiros_mandante,estrangeiros_visitante,socios_mandante,socios_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,prorrogacao,penalti,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
"2003,2004",2004-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Stade Louis-II,Lucílio Batista,15000,18523,AS Mônaco,Lokomotiv Moscovo,Adi Hütter,Mikhail Galaktionov,34,19,2023-07-04,2022-11-13,2025-06-30,2024-06-30,1.79,1.81,344500000,76550000,12760000,2840000,15,9,10,7,27,3,,,24.2,24.4,1,0,0,0,0,0,,,,,,,,,,,,,,
"2003,2004",2004-02-24,15:45:00,Oitavas De Final,Oitavas De Final,epet Arena,Graham Poll,20640,20854,AC Sparta Praga,AC Milan,Brian Priske,Stefano Pioli,26,38,2022-07-01,2019-10-09,2024-06-30,2025-06-30,1.9,1.54,44650000,543250000,1650000,19400000,10,15,9,5,10,21,,,25.2,26.3,0,0,0,0,0,0,,,,,,,,,,,,,,
"2003,2004",2004-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Valentin Ivanov,67000,75811,Manchester United FC,Futebol Clube do Porto,Erik ten Hag,Sérgio Conceição,34,29,2022-07-01,2017-07-01,2025-06-30,2024-06-30,2.09,2.02,877300000,289000000,28300000,10320000,22,7,1,4,22,18,150000,137750,26.2,26.5,1,1,0,0,1,0,,,,,,,,,,,,,,
"2003,2004",2004-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Mike Riley,38900,41044,Olympique Lyon,Real Sociedad,Fabio Grosso,Imanol Alguacil,26,32,2023-09-18,2018-12-27,2024-06-30,2025-06-30,1.71,1.61,192650000,432600000,6880000,16640000,5,10,13,4,16,7,,35342,25,25.3,1,0,0,0,0,0,,,,,,,,,,,,,,
"2003,2004",2004-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Highbury,Pierluigi Collina,35400,38419,FC Arsenal,Celta de Vigo,Mikel Arteta,Rafael Benítez,21,43,2019-12-22,2023-07-01,2025-06-30,2026-06-30,1.94,1.72,1100000000,117800000,43820000,4910000,21,8,2,2,18,11,130000,16801,25.7,26.6,2,0,0,0,2,0,,,,,,,,,,,,,,
"2003,2004",2004-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Dr. Markus Merk,55000,80018,AC Milan,AC Sparta Praga,Stefano Pioli,Brian Priske,38,26,2019-10-09,2022-07-01,2025-06-30,2024-06-30,1.54,1.9,543250000,44650000,19400000,1650000,15,10,5,9,21,10,,,26.3,25.2,4,1,0,0,1,0,,,,,,,,,,,,,,
"2003,2004",2004-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Olympiastadion München,Terje Hauge,69000,69250,FC Bayern Munique,Real Madrid CF,Thomas Tuchel,Carlo Ancelotti,30,44,2023-03-25,2021-07-01,2025-06-30,2024-06-30,1.93,2.01,897700000,1030000000,34530000,44610000,18,19,5,0,14,15,300000,93176,26.4,27.6,1,1,0,0,0,0,,,,,,,,,,,,,,
"2003,2004",2004-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Abanca Riazor,Gilles Veissière,35000,,RC Deportivo de Corunha,Juventus FC,Imanol Idiakez,Massimiliano Allegri,31,36,2023-07-01,2021-05-28,2024-06-30,2025-06-30,1.59,1.85,8600000,420200000,,17510000,0,16,1,5,1,12,22125,111000,28.7,27.2,1,0,0,0,1,0,,,,,,,,,,,,,,
"2003,2004",2004-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Urs Meier,75000,,Real Madrid CF,FC Bayern Munique,Carlo Ancelotti,Thomas Tuchel,44,30,2021-07-01,2023-03-25,2024-06-30,2025-06-30,2.01,1.93,1030000000,897700000,44610000,34530000,19,18,0,5,15,14,93176,300000,27.6,26.4,1,0,0,0,1,0,,,,,,,,,,,,,,
"2003,2004",2004-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Anoeta,Massimo De Santis,28000,32076,Real Sociedad,Olympique Lyon,Imanol Alguacil,Fabio Grosso,32,26,2018-12-27,2023-09-18,2025-06-30,2024-06-30,1.61,1.71,432600000,192650000,16640000,6880000,10,5,4,13,7,16,35342,,25.3,25,0,1,0,0,0,1,,,,,,,,,,,,,,
"2003,2004",2004-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Abanca Balaídos,Anders Frisk,21000,29000,Celta de Vigo,FC Arsenal,Rafael Benítez,Mikel Arteta,43,21,2023-07-01,2019-12-22,2026-06-30,2025-06-30,1.72,1.94,117800000,1100000000,4910000,43820000,8,21,2,2,11,18,16801,130000,26.6,25.7,2,3,0,0,1,1,,,,,,,,,,,,,,
"2003,2004",2004-02-25,15:45:00,Oitavas De Final,Oitavas De Final,MHPArena Stuttgart,Kyros Vassaras,42000,55896,VfB Stuttgart,Chelsea FC,Sebastian Hoeneß,Mauricio Pochettino,21,31,2023-04-03,2023-07-01,2025-06-30,2025-06-30,1.72,1.68,116600000,999000000,4160000,33300000,6,20,10,11,11,20,85000,30000,24.1,23.7,0,1,0,0,0,1,,,,,,,,,,,,,,
"2003,2004",2004-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Kim Milton Nielsen,36657,,Chelsea FC,VfB Stuttgart,Mauricio Pochettino,Sebastian Hoeneß,32,21,2023-07-01,2023-04-03,2025-06-30,2025-06-30,1.68,1.72,999000000,116600000,33300000,4160000,20,6,11,10,20,11,30000,85000,23.7,24.1,0,0,0,0,0,0,,,,,,,,,,,,,,
"2003,2004",2004-02-24,13:30:00,Oitavas De Final,Oitavas De Final,RZD Arena,Mejuto González,22000,27320,Lokomotiv Moscovo,AS Mônaco,Mikhail Galaktionov,Adi Hütter,19,34,2022-11-13,2023-07-04,2024-06-30,2025-06-30,1.81,1.79,76550000,344500000,2840000,12760000,9,15,7,10,3,27,,,24.4,24.2,2,1,0,0,1,0,,,,,,,,,,,,,,
"2003,2004",2004-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Herbert Fandel,50000,50399,Futebol Clube do Porto,Manchester United FC,Sérgio Conceição,Erik ten Hag,29,34,2017-07-01,2022-07-01,2024-06-30,2025-06-30,2.02,2.09,289000000,877300000,10320000,28300000,7,22,4,1,18,22,137750,150000,26.5,26.2,2,1,0,0,1,1,,,,,,,,,,,,,,
"2003,2004",2004-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Olimpico di Torino,Lubos Michel,24700,27994,Juventus FC,RC Deportivo de Corunha,Massimiliano Allegri,Imanol Idiakez,36,31,2021-05-28,2023-07-01,2025-06-30,2024-06-30,1.85,1.59,420200000,8600000,17510000,,16,0,5,1,12,1,111000,22125,27.2,28.7,0,1,0,0,0,1,,,,,,,,,,,,,,
"2004,2005",2005-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Anders Frisk,98198,98772,FC Barcelona,Chelsea FC,Xavi,Mauricio Pochettino,25,32,2021-11-06,2023-07-01,2025-06-30,2025-06-30,2.14,1.68,862000000,999000000,41050000,33300000,16,20,2,11,10,20,170000,30000,26.6,23.7,2,1,0,0,0,1,,,,,,,,,,,,,,
"2004,2005",2005-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Wohninvest-Weserstadion,Frank de Bleeckere,36923,42100,Werder Bremen,Olympique Lyon,Ole Werner,Fabio Grosso,16,27,2021-11-28,2023-09-18,2026-06-30,2024-06-30,1.72,1.71,91300000,192650000,3800000,6880000,6,5,4,13,10,16,42407,,26.9,25,0,3,0,0,0,1,,,,,,,,,,,,,,
"2004,2005",2005-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Philips Stadion,Luis Medina Cantalejo,31200,35000,PSV Eindhoven,AS Mônaco,Peter Bosz,Adi Hütter,41,35,2023-07-01,2023-07-04,2026-06-30,2025-06-30,1.6,1.79,187230000,344500000,6930000,12760000,10,15,8,10,14,27,,,25.1,24.2,1,0,0,0,1,0,,,,,,,,,,,,,,
"2004,2005",2005-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Stade Louis-II,Steve Bennett,16000,18523,AS Mônaco,PSV Eindhoven,Adi Hütter,Peter Bosz,35,41,2023-07-04,2023-07-01,2025-06-30,2026-06-30,1.79,1.6,344500000,187230000,12760000,6930000,15,10,10,8,27,14,,,24.2,25.1,0,2,0,0,0,1,,,,,,,,,,,,,,
"2004,2005",2005-03-09,15:45:00,Oitavas De Final,Oitavas De Final,BayArena,Alain Sars,22500,,Bayer 04 Leverkusen,FC Liverpool,Xabi Alonso,Jürgen Klopp,23,37,2022-10-05,2015-10-08,2026-06-30,2026-06-30,1.6,1.87,446050000,877300000,16520000,33740000,17,17,8,7,21,21,30000,,24.6,26.1,1,3,0,0,0,2,,,,,,,,,,,,,,
"2004,2005",2005-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Mejuto González,64000,75811,Manchester United FC,AC Milan,Erik ten Hag,Stefano Pioli,35,39,2022-07-01,2019-10-09,2025-06-30,2025-06-30,2.09,1.54,877300000,543250000,28300000,19400000,22,15,1,5,22,21,150000,,26.2,26.3,0,1,0,0,0,0,,,,,,,,,,,,,,
"2004,2005",2005-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Valentin Ivanov,38922,41044,Olympique Lyon,Werder Bremen,Fabio Grosso,Ole Werner,27,16,2023-09-18,2021-11-28,2024-06-30,2026-06-30,1.71,1.72,192650000,91300000,6880000,3800000,5,6,13,4,16,10,,42407,25,26.9,7,2,0,0,3,1,,,,,,,,,,,,,,
"2004,2005",2005-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Highbury,Massimo De Santis,35463,38419,FC Arsenal,FC Bayern Munique,Mikel Arteta,Thomas Tuchel,22,31,2019-12-22,2023-03-25,2025-06-30,2025-06-30,1.94,1.93,1100000000,897700000,43820000,34530000,21,18,2,5,18,14,130000,300000,25.7,26.4,1,0,0,0,0,0,,,,,,,,,,,,,,
"2004,2005",2005-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Anfield,Kyros Vassaras,40942,,FC Liverpool,Bayer 04 Leverkusen,Jürgen Klopp,Xabi Alonso,37,23,2015-10-08,2022-10-05,2026-06-30,2026-06-30,1.87,1.6,877300000,446050000,33740000,16520000,17,17,7,8,21,21,,30000,26.1,24.6,3,1,0,0,2,0,,,,,,,,,,,,,,
"2004,2005",2005-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Herbert Fandel,79103,81277,AC Milan,Manchester United FC,Stefano Pioli,Erik ten Hag,39,35,2019-10-09,2022-07-01,2025-06-30,2025-06-30,1.54,2.09,543250000,877300000,19400000,28300000,15,22,5,1,21,22,,150000,26.3,26.2,1,0,0,0,0,0,,,,,,,,,,,,,,
"2004,2005",2005-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Olympiastadion München,Kim Milton Nielsen,59000,,FC Bayern Munique,FC Arsenal,Thomas Tuchel,Mikel Arteta,31,22,2023-03-25,2019-12-22,2025-06-30,2025-06-30,1.93,1.94,897700000,1100000000,34530000,43820000,18,21,5,2,14,18,300000,130000,26.4,25.7,3,1,0,0,1,0,,,,,,,,,,,,,,
"2004,2005",2005-03-15,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Terje Hauge,75000,80018,FC Internazionale,Futebol Clube do Porto,Simone Inzaghi,Sérgio Conceição,28,30,2021-06-03,2017-07-01,2025-06-30,2024-06-30,1.92,2.02,563350000,289000000,22530000,10320000,19,7,2,4,16,18,110280,137750,28.8,26.5,3,1,0,0,1,0,,,,,,,,,,,,,,
"2004,2005",2005-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Lubos Michel,75000,85454,Real Madrid CF,Juventus FC,Carlo Ancelotti,Massimiliano Allegri,45,37,2021-07-01,2021-05-28,2024-06-30,2025-06-30,2.01,1.85,1030000000,420200000,44610000,17510000,19,16,0,5,15,12,93176,111000,27.6,27.2,1,0,0,0,1,0,,,,,,,,,,,,,,
"2004,2005",2005-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Pierluigi Collina,42400,,Chelsea FC,FC Barcelona,Mauricio Pochettino,Xavi,33,25,2023-07-01,2021-11-06,2025-06-30,2025-06-30,1.68,2.14,999000000,862000000,33300000,41050000,20,16,11,2,20,10,30000,170000,23.7,26.6,4,2,0,0,3,2,,,,,,,,,,,,,,
"2004,2005",2005-02-23,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Graham Poll,38200,50399,Futebol Clube do Porto,FC Internazionale,Sérgio Conceição,Simone Inzaghi,30,28,2017-07-01,2021-06-03,2024-06-30,2025-06-30,2.02,1.92,289000000,563350000,10320000,22530000,7,19,4,2,18,16,137750,110280,26.5,28.8,1,1,0,0,0,1,,,,,,,,,,,,,,
"2004,2005",2005-03-09,15:45:00,Oitavas De Final,Oitavas De Final,Stadio delle Alpi,Dr. Markus Merk,67000,69041,Juventus FC,Real Madrid CF,Massimiliano Allegri,Carlo Ancelotti,37,45,2021-05-28,2021-07-01,2025-06-30,2024-06-30,1.85,2.01,420200000,1030000000,17510000,44610000,16,19,5,0,12,15,111000,93176,27.2,27.6,2,0,1,0,,,,,,,,,,,,,,,,
"2005,2006",2006-03-07,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Dr. Markus Merk,98436,99354,FC Barcelona,Chelsea FC,Xavi,Mauricio Pochettino,26,34,2021-11-06,2023-07-01,2025-06-30,2025-06-30,2.14,1.68,862000000,999000000,41050000,33300000,16,20,2,11,10,20,170000,30000,26.6,23.7,1,1,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-03-07,15:45:00,Oitavas De Final,Oitavas De Final,La Cerámica,Alain Hamer,28000,,FC Villarreal,Rangers FC,Pacheta,Philippe Clement,37,31,2023-09-09,2023-10-15,2024-06-30,2027-06-30,1.55,1.85,186200000,104550000,7760000,3610000,7,8,4,3,8,21,15000,,29,27.5,1,1,0,0,0,1,,,,,,,,,,,,,,
"2005,2006",2006-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Wohninvest-Weserstadion,Mejuto González,36500,42100,Werder Bremen,Juventus FC,Ole Werner,Massimiliano Allegri,17,38,2021-11-28,2021-05-28,2026-06-30,2025-06-30,1.72,1.85,91300000,420200000,3800000,17510000,6,16,4,5,10,12,42407,111000,26.9,27.2,3,2,0,0,1,0,,,,,,,,,,,,,,
"2005,2006",2006-02-21,15:45:00,Oitavas De Final,Oitavas De Final,Philips Stadion,Kyros Vassaras,29400,35000,PSV Eindhoven,Olympique Lyon,Peter Bosz,Fabio Grosso,42,28,2023-07-01,2023-09-18,2026-06-30,2024-06-30,1.6,1.71,187230000,192650000,6930000,6880000,10,5,8,13,14,16,,,25.1,25,0,1,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Mike Riley,39000,,Olympique Lyon,PSV Eindhoven,Fabio Grosso,Peter Bosz,28,42,2023-09-18,2023-07-01,2024-06-30,2026-06-30,1.71,1.6,192650000,187230000,6880000,6930000,5,10,13,8,16,14,,,25,25.1,4,0,0,0,2,0,,,,,,,,,,,,,,
"2005,2006",2006-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Highbury,Lubos Michel,35487,38000,FC Arsenal,Real Madrid CF,Mikel Arteta,Carlo Ancelotti,23,46,2019-12-22,2021-07-01,2025-06-30,2024-06-30,1.94,2.01,1100000000,1030000000,43820000,44610000,21,19,2,0,18,15,130000,93176,25.7,27.6,0,0,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Anfield,Massimo De Santis,44121,44742,FC Liverpool,Sport Lisboa e Benfica,Jürgen Klopp,Roger Schmidt,38,38,2015-10-08,2022-07-01,2026-06-30,2026-06-30,1.87,1.92,877300000,359630000,33740000,14390000,17,11,7,7,21,15,,262026,26.1,25.6,0,2,0,0,0,1,,,,,,,,,,,,,,
"2005,2006",2006-02-21,15:45:00,Oitavas De Final,Oitavas De Final,Estádio da Luz,Konrad Plautz,62000,65647,Sport Lisboa e Benfica,FC Liverpool,Roger Schmidt,Jürgen Klopp,38,38,2022-07-01,2015-10-08,2026-06-30,2026-06-30,1.92,1.87,359630000,877300000,14390000,33740000,11,17,7,7,15,21,262026,,25.6,26.1,1,0,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Valentin Ivanov,78577,,AC Milan,FC Bayern Munique,Stefano Pioli,Thomas Tuchel,40,32,2019-10-09,2023-03-25,2025-06-30,2025-06-30,1.54,1.93,543250000,897700000,19400000,34530000,15,18,5,5,21,14,,300000,26.3,26.4,4,1,0,0,2,1,,,,,,,,,,,,,,
"2005,2006",2006-02-21,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Frank de Bleeckere,66000,,FC Bayern Munique,AC Milan,Thomas Tuchel,Stefano Pioli,32,40,2023-03-25,2019-10-09,2025-06-30,2025-06-30,1.93,1.54,897700000,543250000,34530000,19400000,18,15,5,5,14,21,300000,,26.4,26.3,1,1,0,0,1,0,,,,,,,,,,,,,,
"2005,2006",2006-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Johan Cruijff ArenA,Wolfgang Stark,51000,53052,AFC Ajax,FC Internazionale,Maurice Steijn,Simone Inzaghi,32,29,2023-07-01,2021-06-03,2026-06-30,2025-06-30,1.48,1.92,181650000,563350000,6730000,22530000,12,19,14,2,15,16,,110280,23.4,28.8,2,2,0,0,2,0,,,,,,,,,,,,,,
"2005,2006",2006-03-14,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Peter Fröjdfeldt,49900,81277,FC Internazionale,AFC Ajax,Simone Inzaghi,Maurice Steijn,29,32,2021-06-03,2023-07-01,2025-06-30,2026-06-30,1.92,1.48,563350000,181650000,22530000,6730000,19,12,2,14,16,15,110280,,28.8,23.4,1,0,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-02-21,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Stefano Farina,80354,,Real Madrid CF,FC Arsenal,Carlo Ancelotti,Mikel Arteta,46,23,2021-07-01,2019-12-22,2024-06-30,2025-06-30,2.01,1.94,1030000000,1100000000,44610000,43820000,19,21,0,2,15,18,93176,130000,27.6,25.7,0,1,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Ibrox Stadium,Éric Poulat,49372,50987,Rangers FC,FC Villarreal,Philippe Clement,Pacheta,31,37,2023-10-15,2023-09-09,2027-06-30,2024-06-30,1.85,1.55,104550000,186200000,3610000,7760000,8,7,3,4,21,8,,15000,27.5,29,2,2,0,0,1,2,,,,,,,,,,,,,,
"2005,2006",2006-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Terje Hauge,39521,41789,Chelsea FC,FC Barcelona,Mauricio Pochettino,Xavi,33,26,2023-07-01,2021-11-06,2025-06-30,2025-06-30,1.68,2.14,999000000,862000000,33300000,41050000,20,16,11,2,20,10,30000,170000,23.7,26.6,1,2,0,0,0,0,,,,,,,,,,,,,,
"2005,2006",2006-03-07,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Olimpico di Torino,Graham Poll,40226,,Juventus FC,Werder Bremen,Massimiliano Allegri,Ole Werner,38,17,2021-05-28,2021-11-28,2025-06-30,2026-06-30,1.85,1.72,420200000,91300000,17510000,3800000,16,6,5,4,12,10,111000,42407,27.2,26.9,2,1,0,0,0,1,,,,,,,,,,,,,,
"2006,2007",2007-02-21,16:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Kyros Vassaras,95000,99354,FC Barcelona,FC Liverpool,Xavi,Jürgen Klopp,27,39,2021-11-06,2015-10-08,2025-06-30,2026-06-30,2.14,1.87,862000000,877300000,41050000,33740000,16,17,2,7,10,21,170000,,26.6,26.1,1,2,0,0,1,1,,,,,,,,,,,,,,
"2006,2007",2007-02-20,16:45:00,Oitavas De Final,Oitavas De Final,Philips Stadion,Tom Henning Övrebö,36500,,PSV Eindhoven,FC Arsenal,Peter Bosz,Mikel Arteta,43,24,2023-07-01,2019-12-22,2026-06-30,2025-06-30,1.6,1.94,187230000,1100000000,6930000,43820000,10,21,8,2,14,18,,130000,25.1,25.7,1,0,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-03-07,16:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Luis Medina Cantalejo,76000,,Manchester United FC,LOSC Lille,Erik ten Hag,Paulo Fonseca,37,34,2022-07-01,2022-07-01,2025-06-30,2024-06-30,2.09,1.93,877300000,226600000,28300000,9440000,22,6,1,8,22,17,150000,,26.2,26,1,0,0,0,1,0,,,,,,,,,,,,,,
"2006,2007",2007-03-06,16:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Mejuto González,39260,41044,Olympique Lyon,AS Roma,Fabio Grosso,José Mourinho,29,44,2023-09-18,2021-07-01,2024-06-30,2024-06-30,1.71,2.07,192650000,362150000,6880000,13930000,5,17,13,4,16,17,,,25,27.2,0,2,0,0,0,2,,,,,,,,,,,,,,
"2006,2007",2007-03-07,16:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Alain Hamer,60073,,FC Arsenal,PSV Eindhoven,Mikel Arteta,Peter Bosz,24,43,2019-12-22,2023-07-01,2025-06-30,2026-06-30,1.94,1.6,1100000000,187230000,43820000,6930000,21,10,2,8,18,14,130000,,25.7,25.1,1,1,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-03-06,16:45:00,Oitavas De Final,Oitavas De Final,Anfield,Herbert Fandel,45362,53394,FC Liverpool,FC Barcelona,Jürgen Klopp,Xavi,39,27,2015-10-08,2021-11-06,2026-06-30,2025-06-30,1.87,2.14,877300000,862000000,33740000,41050000,17,16,7,2,21,10,,170000,26.1,26.6,0,1,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-02-20,16:45:00,Oitavas De Final,Oitavas De Final,Stade Bollaert-Delelis,Eric Braamhaar,40000,41229,LOSC Lille,Manchester United FC,Paulo Fonseca,Erik ten Hag,33,37,2022-07-01,2022-07-01,2024-06-30,2025-06-30,1.93,2.09,226600000,877300000,9440000,28300000,6,22,8,1,17,22,,150000,26,26.2,0,1,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-03-06,16:45:00,Oitavas De Final,Oitavas De Final,Mestalla,Wolfgang Stark,55000,,Valência CF,FC Internazionale,Rubén Baraja,Simone Inzaghi,31,30,2023-02-14,2021-06-03,2025-06-30,2025-06-30,1.41,1.92,177900000,563350000,7730000,22530000,7,19,7,2,9,16,40000,110280,24.9,28.8,0,0,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-03-07,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Konrad Plautz,52500,80018,AC Milan,Celtic FC,Stefano Pioli,Brendan Rodgers,41,34,2019-10-09,2023-07-01,2025-06-30,2026-06-30,1.54,1.77,543250000,126650000,19400000,3960000,15,16,5,6,21,25,,,26.3,25.7,1,0,1,0,,,,,,,,,,,,,,,,
"2006,2007",2007-03-07,16:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Lubos Michel,66000,,FC Bayern Munique,Real Madrid CF,Thomas Tuchel,Carlo Ancelotti,33,47,2023-03-25,2021-07-01,2025-06-30,2024-06-30,1.93,2.01,897700000,1030000000,34530000,44610000,18,19,5,0,14,15,300000,93176,26.4,27.6,2,1,0,0,1,0,,,,,,,,,,,,,,
"2006,2007",2007-02-21,16:45:00,Oitavas De Final,Oitavas De Final,Olimpico di Roma,Mike Riley,40000,73261,AS Roma,Olympique Lyon,José Mourinho,Fabio Grosso,44,29,2021-07-01,2023-09-18,2024-06-30,2024-06-30,2.07,1.71,362150000,192650000,13930000,6880000,17,5,4,13,17,16,,,27.2,25,0,0,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-02-21,16:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Martin Hansson,33000,80018,FC Internazionale,Valência CF,Simone Inzaghi,Rubén Baraja,30,31,2021-06-03,2023-02-14,2025-06-30,2025-06-30,1.92,1.41,563350000,177900000,22530000,7730000,19,7,2,7,16,9,110280,40000,28.8,24.9,2,2,0,0,1,0,,,,,,,,,,,,,,
"2006,2007",2007-02-20,16:45:00,Oitavas De Final,Oitavas De Final,Celtic Park,Terje Hauge,60832,,Celtic FC,AC Milan,Brendan Rodgers,Stefano Pioli,34,41,2023-07-01,2019-10-09,2026-06-30,2025-06-30,1.77,1.54,126650000,543250000,3960000,19400000,16,15,6,5,25,21,,,25.7,26.3,0,0,0,0,0,0,,,,,,,,,,,,,,
"2006,2007",2007-02-20,16:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Frank de Bleeckere,80000,81044,Real Madrid CF,FC Bayern Munique,Carlo Ancelotti,Thomas Tuchel,47,33,2021-07-01,2023-03-25,2024-06-30,2025-06-30,2.01,1.93,1030000000,897700000,44610000,34530000,19,18,0,5,15,14,93176,300000,27.6,26.4,3,2,0,0,3,1,,,,,,,,,,,,,,
"2006,2007",2007-03-06,16:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Roberto Rosetti,45999,,Chelsea FC,Futebol Clube do Porto,Mauricio Pochettino,Sérgio Conceição,35,32,2023-07-01,2017-07-01,2025-06-30,2024-06-30,1.68,2.02,999000000,289000000,33300000,10320000,20,7,11,4,20,18,30000,137750,23.7,26.5,2,1,0,0,0,1,,,,,,,,,,,,,,
"2006,2007",2007-02-21,16:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Massimo Busacca,45500,50399,Futebol Clube do Porto,Chelsea FC,Sérgio Conceição,Mauricio Pochettino,32,34,2017-07-01,2023-07-01,2024-06-30,2025-06-30,2.02,1.68,289000000,999000000,10320000,33300000,7,20,4,11,18,20,137750,30000,26.5,23.7,1,1,0,0,1,1,,,,,,,,,,,,,,
"2007,2008",2008-03-04,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Pieter Vink,75326,99354,FC Barcelona,Celtic FC,Xavi,Brendan Rodgers,28,35,2021-11-06,2023-07-01,2025-06-30,2026-06-30,2.14,1.77,862000000,126650000,41050000,3960000,16,16,2,6,10,25,170000,,26.6,25.7,1,0,0,0,1,0,,,,,,,,,,,,,,
"2007,2008",2008-03-04,15:45:00,Oitavas De Final,Oitavas De Final,Ramón Sánchez-Pizjuán,Massimo Busacca,40000,45500,Sevilla FC,Fenerbahce,Diego Alonso,Ismail Kartal,32,46,2023-10-10,2023-07-03,2024-06-30,2024-06-30,1.53,1.69,187100000,200550000,6680000,6920000,8,16,2,1,18,16,39955,29009,28.6,27.6,5,5,,1,,,,,,,,,,,,,,,,
